date,M,Q
2021/3/1 9:15,0.03,1
2021/3/1 9:30,0.02,1
2021/3/1 9:45,0.02,1
2021/3/1 10:00,0.01,1
2021/3/1 10:15,0.01,1
2021/3/1 10:30,0.01,1
2021/3/3 6:30,0.01,176
2021/3/3 6:45,0.01,1
2021/3/3 7:00,0.01,1
2021/3/3 7:15,0.01,1
2021/3/3 7:30,0.01,1
2021/3/3 7:45,0.01,1
2021/3/3 8:00,0.01,1
2021/3/3 8:15,0.01,1
2021/3/3 8:30,0.01,1
2021/3/3 8:45,0.01,1
2021/3/3 9:00,0.01,1
2021/3/3 9:15,0.01,1
2021/3/3 9:30,0.01,1
2021/3/3 12:30,0.01,12
2021/3/3 12:45,0.01,1
2021/3/3 13:00,0.01,1
2021/3/3 13:15,0.01,1
2021/3/3 13:30,0.01,1
2021/3/4 16:15,0.22,107
2021/3/4 16:30,0.45,1
2021/3/4 16:45,0.67,1
2021/3/4 17:00,0.89,1
2021/3/4 17:15,0.88,1
2021/3/4 17:30,0.87,1
2021/3/4 17:45,0.86,1
2021/3/4 18:00,0.85,1
2021/3/4 18:15,0.64,1
2021/3/4 18:30,0.43,1
2021/3/4 18:45,0.21,1
2021/3/4 20:30,0.01,7
2021/3/4 20:45,0.01,1
2021/3/4 21:00,0.01,1
2021/3/4 21:15,0.14,1
2021/3/4 21:30,0.27,1
2021/3/4 21:45,0.39,1
2021/3/4 22:00,0.52,1
2021/3/4 22:15,0.49,1
2021/3/4 22:30,0.46,1
2021/3/4 22:45,0.42,1
2021/3/4 23:00,0.39,1
2021/3/4 23:15,0.67,1
2021/3/4 23:30,0.95,1
2021/3/4 23:45,1.22,1
2021/3/5 0:00,1.5,1
2021/3/5 0:15,1.79,1
2021/3/5 0:30,2.09,1
2021/3/5 0:45,2.38,1
2021/3/5 1:00,2.67,1
2021/3/5 1:15,2.62,1
2021/3/5 1:30,2.57,1
2021/3/5 1:45,2.51,1
2021/3/5 2:00,2.46,1
2021/3/5 2:15,2.09,1
2021/3/5 2:30,1.71,1
2021/3/5 2:45,1.34,1
2021/3/5 3:00,0.96,1
2021/3/5 3:15,0.76,1
2021/3/5 3:30,0.56,1
2021/3/5 3:45,0.36,1
2021/3/5 4:00,0.16,1
2021/3/5 4:15,0.16,1
2021/3/5 4:30,0.15,1
2021/3/5 4:45,0.15,1
2021/3/5 5:00,0.14,1
2021/3/5 5:15,0.12,1
2021/3/5 5:30,0.09,1
2021/3/5 5:45,0.07,1
2021/3/5 6:00,0.04,1
2021/3/5 6:15,0.03,1
2021/3/5 6:30,0.03,1
2021/3/5 6:45,0.02,1
2021/3/5 7:00,0.01,1
2021/3/5 7:15,0.01,1
2021/3/5 7:30,0.01,1
2021/3/5 8:30,0.01,4
2021/3/5 8:45,0.01,1
2021/3/5 9:00,0.01,1
2021/3/5 9:15,0.02,1
2021/3/5 9:30,0.02,1
2021/3/5 9:45,0.03,1
2021/3/5 10:00,0.03,1
2021/3/5 10:15,0.04,1
2021/3/5 10:30,0.04,1
2021/3/5 10:45,0.05,1
2021/3/5 11:00,0.05,1
2021/3/5 11:15,0.06,1
2021/3/5 11:30,0.07,1
2021/3/5 11:45,0.08,1
2021/3/5 12:00,0.09,1
2021/3/5 12:15,0.11,1
2021/3/5 12:30,0.13,1
2021/3/5 12:45,0.14,1
2021/3/5 13:00,0.16,1
2021/3/5 13:15,0.13,1
2021/3/5 13:30,0.1,1
2021/3/5 13:45,0.07,1
2021/3/5 14:00,0.04,1
2021/3/5 14:15,0.05,1
2021/3/5 14:30,0.06,1
2021/3/5 14:45,0.07,1
2021/3/5 15:00,0.08,1
2021/3/5 15:15,0.13,1
2021/3/5 15:30,0.18,1
2021/3/5 15:45,0.22,1
2021/3/5 16:00,0.27,1
2021/3/5 16:15,0.21,1
2021/3/5 16:30,0.15,1
2021/3/5 16:45,0.09,1
2021/3/5 17:00,0.03,1
2021/3/5 17:15,0.03,1
2021/3/5 17:30,0.02,1
2021/3/5 17:45,0.02,1
2021/3/5 18:00,0.01,1
2021/3/5 18:15,0.01,1
2021/3/5 18:30,0.01,1
2021/3/5 19:15,0.01,3
2021/3/5 19:30,0.02,1
2021/3/5 19:45,0.03,1
2021/3/5 20:00,0.04,1
2021/3/5 20:15,0.07,1
2021/3/5 20:30,0.1,1
2021/3/5 20:45,0.13,1
2021/3/5 21:00,0.16,1
2021/3/5 21:15,0.14,1
2021/3/5 21:30,0.11,1
2021/3/5 21:45,0.09,1
2021/3/5 22:00,0.06,1
2021/3/5 22:15,0.12,1
2021/3/5 22:30,0.19,1
2021/3/5 22:45,0.25,1
2021/3/5 23:00,0.31,1
2021/3/5 23:15,0.27,1
2021/3/5 23:30,0.24,1
2021/3/5 23:45,0.21,1
2021/3/6 0:00,0.17,1
2021/3/6 0:15,0.21,1
2021/3/6 0:30,0.25,1
2021/3/6 0:45,0.29,1
2021/3/6 1:00,0.33,1
2021/3/6 1:15,0.3,1
2021/3/6 1:30,0.28,1
2021/3/6 1:45,0.25,1
2021/3/6 2:00,0.22,1
2021/3/6 2:15,0.18,1
2021/3/6 2:30,0.13,1
2021/3/6 2:45,0.09,1
2021/3/6 3:00,0.04,1
2021/3/6 3:15,0.05,1
2021/3/6 3:30,0.05,1
2021/3/6 3:45,0.06,1
2021/3/6 4:00,0.06,1
2021/3/6 4:15,0.06,1
2021/3/6 4:30,0.06,1
2021/3/6 4:45,0.05,1
2021/3/6 5:00,0.05,1
2021/3/6 5:15,0.06,1
2021/3/6 5:30,0.08,1
2021/3/6 5:45,0.09,1
2021/3/6 6:00,0.1,1
2021/3/6 6:15,0.11,1
2021/3/6 6:30,0.11,1
2021/3/6 6:45,0.12,1
2021/3/6 7:00,0.12,1
2021/3/6 7:15,0.16,1
2021/3/6 7:30,0.2,1
2021/3/6 7:45,0.23,1
2021/3/6 8:00,0.27,1
2021/3/6 8:15,0.28,1
2021/3/6 8:30,0.28,1
2021/3/6 8:45,0.28,1
2021/3/6 9:00,0.29,1
2021/3/6 9:15,0.26,1
2021/3/6 9:30,0.23,1
2021/3/6 9:45,0.2,1
2021/3/6 10:00,0.17,1
2021/3/6 10:15,0.15,1
2021/3/6 10:30,0.13,1
2021/3/6 10:45,0.11,1
2021/3/6 11:00,0.09,1
2021/3/6 11:15,0.08,1
2021/3/6 11:30,0.08,1
2021/3/6 11:45,0.07,1
2021/3/6 12:00,0.06,1
2021/3/6 12:15,0.06,1
2021/3/6 12:30,0.06,1
2021/3/6 12:45,0.05,1
2021/3/6 13:00,0.05,1
2021/3/6 13:15,0.04,1
2021/3/6 13:30,0.04,1
2021/3/6 13:45,0.03,1
2021/3/6 14:00,0.02,1
2021/3/6 14:15,0.02,1
2021/3/6 14:30,0.02,1
2021/3/6 14:45,0.01,1
2021/3/6 15:00,0.01,1
2021/3/6 15:15,0.01,1
2021/3/6 15:30,0.01,1
2021/3/8 1:15,0.02,135
2021/3/8 1:30,0.03,1
2021/3/8 1:45,0.05,1
2021/3/8 2:00,0.06,1
2021/3/8 2:15,0.11,1
2021/3/8 2:30,0.15,1
2021/3/8 2:45,0.2,1
2021/3/8 3:00,0.24,1
2021/3/8 3:15,0.28,1
2021/3/8 3:30,0.32,1
2021/3/8 3:45,0.36,1
2021/3/8 4:00,0.4,1
2021/3/8 4:15,0.49,1
2021/3/8 4:30,0.59,1
2021/3/8 4:45,0.68,1
2021/3/8 5:00,0.77,1
2021/3/8 5:15,0.8,1
2021/3/8 5:30,0.84,1
2021/3/8 5:45,0.87,1
2021/3/8 6:00,0.9,1
2021/3/8 6:15,0.68,1
2021/3/8 6:30,0.47,1
2021/3/8 6:45,0.25,1
2021/3/8 7:00,0.03,1
2021/3/8 7:15,0.03,1
2021/3/8 7:30,0.03,1
2021/3/8 7:45,0.02,1
2021/3/8 8:00,0.02,1
2021/3/8 8:15,0.02,1
2021/3/8 8:30,0.01,1
2021/3/8 8:45,0.01,1
2021/3/10 6:15,0.02,182
2021/3/10 6:30,0.04,1
2021/3/10 6:45,0.05,1
2021/3/10 7:00,0.07,1
2021/3/10 7:15,0.13,1
2021/3/10 7:30,0.18,1
2021/3/10 7:45,0.24,1
2021/3/10 8:00,0.29,1
2021/3/10 8:15,0.36,1
2021/3/10 8:30,0.43,1
2021/3/10 8:45,0.51,1
2021/3/10 9:00,0.58,1
2021/3/10 9:15,0.65,1
2021/3/10 9:30,0.72,1
2021/3/10 9:45,0.79,1
2021/3/10 10:00,0.86,1
2021/3/10 10:15,0.8,1
2021/3/10 10:30,0.75,1
2021/3/10 10:45,0.69,1
2021/3/10 11:00,0.63,1
2021/3/10 11:15,0.54,1
2021/3/10 11:30,0.45,1
2021/3/10 11:45,0.35,1
2021/3/10 12:00,0.26,1
2021/3/10 12:15,0.24,1
2021/3/10 12:30,0.21,1
2021/3/10 12:45,0.19,1
2021/3/10 13:00,0.16,1
2021/3/10 13:15,0.18,1
2021/3/10 13:30,0.21,1
2021/3/10 13:45,0.23,1
2021/3/10 14:00,0.25,1
2021/3/10 14:15,0.39,1
2021/3/10 14:30,0.53,1
2021/3/10 14:45,0.67,1
2021/3/10 15:00,0.81,1
2021/3/10 15:15,0.76,1
2021/3/10 15:30,0.7,1
2021/3/10 15:45,0.65,1
2021/3/10 16:00,0.59,1
2021/3/10 16:15,0.83,1
2021/3/10 16:30,1.06,1
2021/3/10 16:45,1.3,1
2021/3/10 17:00,1.53,1
2021/3/10 17:15,1.3,1
2021/3/10 17:30,1.08,1
2021/3/10 17:45,0.85,1
2021/3/10 18:00,0.62,1
2021/3/10 18:15,0.54,1
2021/3/10 18:30,0.45,1
2021/3/10 18:45,0.37,1
2021/3/10 19:00,0.29,1
2021/3/10 19:15,0.25,1
2021/3/10 19:30,0.22,1
2021/3/10 19:45,0.18,1
2021/3/10 20:00,0.14,1
2021/3/10 20:15,0.16,1
2021/3/10 20:30,0.17,1
2021/3/10 20:45,0.19,1
2021/3/10 21:00,0.2,1
2021/3/10 21:15,0.19,1
2021/3/10 21:30,0.17,1
2021/3/10 21:45,0.16,1
2021/3/10 22:00,0.14,1
2021/3/10 22:15,0.17,1
2021/3/10 22:30,0.2,1
2021/3/10 22:45,0.23,1
2021/3/10 23:00,0.26,1
2021/3/10 23:15,0.2,1
2021/3/10 23:30,0.14,1
2021/3/10 23:45,0.08,1
2021/3/11 0:00,0.02,1
2021/3/11 0:15,0.02,1
2021/3/11 0:30,0.01,1
2021/3/11 0:45,0.01,1
2021/3/11 6:15,0.01,22
2021/3/11 6:30,0.02,1
2021/3/11 6:45,0.02,1
2021/3/11 7:00,0.03,1
2021/3/11 7:15,0.02,1
2021/3/11 7:30,0.02,1
2021/3/11 7:45,0.01,1
2021/3/11 10:30,0.01,11
2021/3/11 10:45,0.01,1
2021/3/11 11:00,0.01,1
2021/3/11 11:15,0.01,1
2021/3/11 11:30,0.01,1
2021/3/11 14:15,0.01,11
2021/3/11 14:30,0.02,1
2021/3/11 14:45,0.02,1
2021/3/11 15:00,0.03,1
2021/3/11 15:15,0.02,1
2021/3/11 15:30,0.02,1
2021/3/11 15:45,0.01,1
2021/3/12 21:15,0.01,118
2021/3/12 21:30,0.02,1
2021/3/12 21:45,0.02,1
2021/3/12 22:00,0.03,1
2021/3/12 22:15,0.03,1
2021/3/12 22:30,0.03,1
2021/3/12 22:45,0.02,1
2021/3/12 23:00,0.02,1
2021/3/12 23:15,0.02,1
2021/3/12 23:30,0.01,1
2021/3/12 23:45,0.01,1
2021/3/14 18:15,0.08,170
2021/3/14 18:30,0.16,1
2021/3/14 18:45,0.23,1
2021/3/14 19:00,0.31,1
2021/3/14 19:15,0.38,1
2021/3/14 19:30,0.44,1
2021/3/14 19:45,0.51,1
2021/3/14 20:00,0.57,1
2021/3/14 20:15,0.69,1
2021/3/14 20:30,0.81,1
2021/3/14 20:45,0.92,1
2021/3/14 21:00,1.04,1
2021/3/14 21:15,1.17,1
2021/3/14 21:30,1.31,1
2021/3/14 21:45,1.44,1
2021/3/14 22:00,1.57,1
2021/3/14 22:15,1.58,1
2021/3/14 22:30,1.59,1
2021/3/14 22:45,1.6,1
2021/3/14 23:00,1.61,1
2021/3/14 23:15,1.53,1
2021/3/14 23:30,1.44,1
2021/3/14 23:45,1.36,1
2021/3/15 0:00,1.27,1
2021/3/15 0:15,1.2,1
2021/3/15 0:30,1.12,1
2021/3/15 0:45,1.05,1
2021/3/15 1:00,0.97,1
2021/3/15 1:15,0.96,1
2021/3/15 1:30,0.95,1
2021/3/15 1:45,0.94,1
2021/3/15 2:00,0.93,1
2021/3/15 2:15,0.94,1
2021/3/15 2:30,0.94,1
2021/3/15 2:45,0.95,1
2021/3/15 3:00,0.95,1
2021/3/15 3:15,0.89,1
2021/3/15 3:30,0.83,1
2021/3/15 3:45,0.77,1
2021/3/15 4:00,0.71,1
2021/3/15 4:15,0.59,1
2021/3/15 4:30,0.47,1
2021/3/15 4:45,0.35,1
2021/3/15 5:00,0.23,1
2021/3/15 5:15,0.28,1
2021/3/15 5:30,0.32,1
2021/3/15 5:45,0.37,1
2021/3/15 6:00,0.41,1
2021/3/15 6:15,0.45,1
2021/3/15 6:30,0.49,1
2021/3/15 6:45,0.52,1
2021/3/15 7:00,0.56,1
2021/3/15 7:15,0.56,1
2021/3/15 7:30,0.56,1
2021/3/15 7:45,0.55,1
2021/3/15 8:00,0.55,1
2021/3/15 8:15,0.47,1
2021/3/15 8:30,0.39,1
2021/3/15 8:45,0.31,1
2021/3/15 9:00,0.23,1
2021/3/15 9:15,0.18,1
2021/3/15 9:30,0.12,1
2021/3/15 9:45,0.07,1
2021/3/15 10:00,0.01,1
2021/3/15 10:15,0.01,1
2021/3/15 10:30,0.01,1
2021/3/15 16:15,0.02,23
2021/3/15 16:30,0.03,1
2021/3/15 16:45,0.05,1
2021/3/15 17:00,0.06,1
2021/3/15 17:15,0.09,1
2021/3/15 17:30,0.11,1
2021/3/15 17:45,0.14,1
2021/3/15 18:00,0.16,1
2021/3/15 18:15,0.15,1
2021/3/15 18:30,0.14,1
2021/3/15 18:45,0.13,1
2021/3/15 19:00,0.12,1
2021/3/15 19:15,0.09,1
2021/3/15 19:30,0.06,1
2021/3/15 19:45,0.03,1
2021/3/15 20:15,0.06,2
2021/3/15 20:30,0.12,1
2021/3/15 20:45,0.18,1
2021/3/15 21:00,0.24,1
2021/3/15 21:15,0.32,1
2021/3/15 21:30,0.4,1
2021/3/15 21:45,0.48,1
2021/3/15 22:00,0.56,1
2021/3/15 22:15,0.52,1
2021/3/15 22:30,0.48,1
2021/3/15 22:45,0.44,1
2021/3/15 23:00,0.4,1
2021/3/15 23:15,0.4,1
2021/3/15 23:30,0.41,1
2021/3/15 23:45,0.41,1
2021/3/16 0:00,0.41,1
2021/3/16 0:15,0.39,1
2021/3/16 0:30,0.37,1
2021/3/16 0:45,0.35,1
2021/3/16 1:00,0.33,1
2021/3/16 1:15,0.32,1
2021/3/16 1:30,0.31,1
2021/3/16 1:45,0.29,1
2021/3/16 2:00,0.28,1
2021/3/16 2:15,0.28,1
2021/3/16 2:30,0.28,1
2021/3/16 2:45,0.27,1
2021/3/16 3:00,0.27,1
2021/3/16 3:15,0.22,1
2021/3/16 3:30,0.18,1
2021/3/16 3:45,0.13,1
2021/3/16 4:00,0.08,1
2021/3/16 4:15,0.06,1
2021/3/16 4:30,0.04,1
2021/3/16 4:45,0.02,1
2021/3/16 5:15,0.03,2
2021/3/16 5:30,0.06,1
2021/3/16 5:45,0.09,1
2021/3/16 6:00,0.12,1
2021/3/16 6:15,0.09,1
2021/3/16 6:30,0.06,1
2021/3/16 6:45,0.03,1
2021/3/16 12:30,0.01,23
2021/3/16 12:45,0.01,1
2021/3/16 13:00,0.01,1
2021/3/16 13:15,0.06,1
2021/3/16 13:30,0.1,1
2021/3/16 13:45,0.15,1
2021/3/16 14:00,0.19,1
2021/3/16 14:15,0.22,1
2021/3/16 14:30,0.25,1
2021/3/16 14:45,0.27,1
2021/3/16 15:00,0.3,1
2021/3/16 15:15,0.41,1
2021/3/16 15:30,0.52,1
2021/3/16 15:45,0.62,1
2021/3/16 16:00,0.73,1
2021/3/16 16:15,0.74,1
2021/3/16 16:30,0.75,1
2021/3/16 16:45,0.76,1
2021/3/16 17:00,0.77,1
2021/3/16 17:15,0.8,1
2021/3/16 17:30,0.83,1
2021/3/16 17:45,0.86,1
2021/3/16 18:00,0.89,1
2021/3/16 18:15,1.34,1
2021/3/16 18:30,1.79,1
2021/3/16 18:45,2.23,1
2021/3/16 19:00,2.68,1
2021/3/16 19:15,2.7,1
2021/3/16 19:30,2.71,1
2021/3/16 19:45,2.73,1
2021/3/16 20:00,2.74,1
2021/3/16 20:15,2.62,1
2021/3/16 20:30,2.5,1
2021/3/16 20:45,2.38,1
2021/3/16 21:00,2.26,1
2021/3/16 21:15,2.03,1
2021/3/16 21:30,1.8,1
2021/3/16 21:45,1.57,1
2021/3/16 22:00,1.34,1
2021/3/16 22:15,1.08,1
2021/3/16 22:30,0.82,1
2021/3/16 22:45,0.55,1
2021/3/16 23:00,0.29,1
2021/3/16 23:15,0.22,1
2021/3/16 23:30,0.16,1
2021/3/16 23:45,0.09,1
2021/3/17 0:00,0.02,1
2021/3/17 0:15,0.02,1
2021/3/17 0:30,0.01,1
2021/3/17 0:45,0.01,1
2021/3/17 8:30,0.01,31
2021/3/17 8:45,0.01,1
2021/3/17 9:00,0.01,1
2021/3/17 9:15,0.01,1
2021/3/17 9:30,0.01,1
2021/3/17 9:45,0.01,1
2021/3/17 10:00,0.01,1
2021/3/17 10:15,0.01,1
2021/3/17 10:30,0.01,1
2021/3/17 10:45,0.01,1
2021/3/17 11:00,0.01,1
2021/3/17 11:15,0.01,1
2021/3/17 11:30,0.01,1
2021/3/17 11:45,0.01,1
2021/3/17 12:00,0.01,1
2021/3/17 12:15,0.02,1
2021/3/17 12:30,0.03,1
2021/3/17 12:45,0.03,1
2021/3/17 13:00,0.04,1
2021/3/17 13:15,0.08,1
2021/3/17 13:30,0.12,1
2021/3/17 13:45,0.15,1
2021/3/17 14:00,0.19,1
2021/3/17 14:15,0.17,1
2021/3/17 14:30,0.16,1
2021/3/17 14:45,0.14,1
2021/3/17 15:00,0.12,1
2021/3/17 15:15,0.1,1
2021/3/17 15:30,0.08,1
2021/3/17 15:45,0.06,1
2021/3/17 16:00,0.04,1
2021/3/17 16:15,0.04,1
2021/3/17 16:30,0.04,1
2021/3/17 16:45,0.03,1
2021/3/17 17:00,0.03,1
2021/3/17 17:15,0.03,1
2021/3/17 17:30,0.03,1
2021/3/17 17:45,0.02,1
2021/3/17 18:00,0.02,1
2021/3/17 18:15,0.02,1
2021/3/17 18:30,0.01,1
2021/3/17 18:45,0.01,1
2021/3/17 20:30,0.01,7
2021/3/17 20:45,0.01,1
2021/3/17 21:00,0.01,1
2021/3/17 21:15,0.04,1
2021/3/17 21:30,0.08,1
2021/3/17 21:45,0.11,1
2021/3/17 22:00,0.14,1
2021/3/17 22:15,0.18,1
2021/3/17 22:30,0.21,1
2021/3/17 22:45,0.25,1
2021/3/17 23:00,0.28,1
2021/3/17 23:15,0.31,1
2021/3/17 23:30,0.34,1
2021/3/17 23:45,0.36,1
2021/3/18 0:00,0.39,1
2021/3/18 0:15,0.4,1
2021/3/18 0:30,0.42,1
2021/3/18 0:45,0.43,1
2021/3/18 1:00,0.44,1
2021/3/18 1:15,0.56,1
2021/3/18 1:30,0.67,1
2021/3/18 1:45,0.79,1
2021/3/18 2:00,0.9,1
2021/3/18 2:15,1.39,1
2021/3/18 2:30,1.88,1
2021/3/18 2:45,2.36,1
2021/3/18 3:00,2.85,1
2021/3/18 3:15,2.92,1
2021/3/18 3:30,3.0,1
2021/3/18 3:45,3.07,1
2021/3/18 4:00,3.14,1
2021/3/18 4:15,2.8,1
2021/3/18 4:30,2.47,1
2021/3/18 4:45,2.13,1
2021/3/18 5:00,1.79,1
2021/3/18 5:15,1.49,1
2021/3/18 5:30,1.19,1
2021/3/18 5:45,0.88,1
2021/3/18 6:00,0.58,1
2021/3/18 6:15,0.6,1
2021/3/18 6:30,0.61,1
2021/3/18 6:45,0.63,1
2021/3/18 7:00,0.64,1
2021/3/18 7:15,0.78,1
2021/3/18 7:30,0.93,1
2021/3/18 7:45,1.07,1
2021/3/18 8:00,1.21,1
2021/3/18 8:15,1.26,1
2021/3/18 8:30,1.32,1
2021/3/18 8:45,1.38,1
2021/3/18 9:00,1.43,1
2021/3/18 9:15,1.49,1
2021/3/18 9:30,1.54,1
2021/3/18 9:45,1.59,1
2021/3/18 10:00,1.65,1
2021/3/18 10:15,1.84,1
2021/3/18 10:30,2.04,1
2021/3/18 10:45,2.24,1
2021/3/18 11:00,2.43,1
2021/3/18 11:15,2.35,1
2021/3/18 11:30,2.26,1
2021/3/18 11:45,2.17,1
2021/3/18 12:00,2.09,1
2021/3/18 12:15,2.06,1
2021/3/18 12:30,2.04,1
2021/3/18 12:45,2.01,1
2021/3/18 13:00,1.98,1
2021/3/18 13:15,1.92,1
2021/3/18 13:30,1.87,1
2021/3/18 13:45,1.81,1
2021/3/18 14:00,1.75,1
2021/3/18 14:15,1.75,1
2021/3/18 14:30,1.75,1
2021/3/18 14:45,1.75,1
2021/3/18 15:00,1.75,1
2021/3/18 15:15,1.46,1
2021/3/18 15:30,1.16,1
2021/3/18 15:45,0.87,1
2021/3/18 16:00,0.57,1
2021/3/18 16:15,0.48,1
2021/3/18 16:30,0.39,1
2021/3/18 16:45,0.29,1
2021/3/18 17:00,0.2,1
2021/3/18 17:15,0.21,1
2021/3/18 17:30,0.22,1
2021/3/18 17:45,0.23,1
2021/3/18 18:00,0.24,1
2021/3/18 18:15,0.21,1
2021/3/18 18:30,0.18,1
2021/3/18 18:45,0.14,1
2021/3/18 19:00,0.11,1
2021/3/18 19:15,0.09,1
2021/3/18 19:30,0.06,1
2021/3/18 19:45,0.04,1
2021/3/18 20:00,0.01,1
2021/3/18 20:15,0.01,1
2021/3/18 20:30,0.01,1
2021/3/18 20:45,0.01,1
2021/3/18 21:00,0.01,1
2021/3/18 21:15,0.01,1
2021/3/18 21:30,0.01,1
2021/3/18 21:45,0.01,1
2021/3/18 22:00,0.01,1
2021/3/18 22:15,0.01,1
2021/3/18 22:30,0.01,1
2021/3/18 22:45,0.01,1
2021/3/18 23:00,0.01,1
2021/3/18 23:15,0.01,1
2021/3/18 23:30,0.01,1
2021/3/18 23:45,0.01,1
2021/3/19 0:00,0.01,1
2021/3/19 0:15,0.01,1
2021/3/19 0:30,0.01,1
2021/3/19 1:30,0.01,4
2021/3/19 1:45,0.01,1
2021/3/19 2:00,0.01,1
2021/3/19 2:15,0.03,1
2021/3/19 2:30,0.06,1
2021/3/19 2:45,0.08,1
2021/3/19 3:00,0.1,1
2021/3/19 3:15,0.09,1
2021/3/19 3:30,0.09,1
2021/3/19 3:45,0.08,1
2021/3/19 4:00,0.07,1
2021/3/19 4:15,0.06,1
2021/3/19 4:30,0.05,1
2021/3/19 4:45,0.04,1
2021/3/19 5:00,0.03,1
2021/3/19 5:15,0.03,1
2021/3/19 5:30,0.03,1
2021/3/19 5:45,0.02,1
2021/3/19 6:00,0.02,1
2021/3/19 6:15,0.02,1
2021/3/19 6:30,0.02,1
2021/3/19 6:45,0.01,1
2021/3/19 7:00,0.01,1
2021/3/19 7:15,0.19,1
2021/3/19 7:30,0.38,1
2021/3/19 7:45,0.56,1
2021/3/19 8:00,0.74,1
2021/3/19 8:15,1.22,1
2021/3/19 8:30,1.69,1
2021/3/19 8:45,2.17,1
2021/3/19 9:00,2.65,1
2021/3/19 9:15,2.63,1
2021/3/19 9:30,2.61,1
2021/3/19 9:45,2.59,1
2021/3/19 10:00,2.57,1
2021/3/19 10:15,2.53,1
2021/3/19 10:30,2.5,1
2021/3/19 10:45,2.46,1
2021/3/19 11:00,2.42,1
2021/3/19 11:15,2.25,1
2021/3/19 11:30,2.08,1
2021/3/19 11:45,1.9,1
2021/3/19 12:00,1.73,1
2021/3/19 12:15,1.66,1
2021/3/19 12:30,1.59,1
2021/3/19 12:45,1.52,1
2021/3/19 13:00,1.45,1
2021/3/19 13:15,1.43,1
2021/3/19 13:30,1.42,1
2021/3/19 13:45,1.4,1
2021/3/19 14:00,1.38,1
2021/3/19 14:15,1.06,1
2021/3/19 14:30,0.73,1
2021/3/19 14:45,0.41,1
2021/3/19 15:00,0.08,1
2021/3/19 15:15,0.13,1
2021/3/19 15:30,0.18,1
2021/3/19 15:45,0.23,1
2021/3/19 16:00,0.28,1
2021/3/19 16:15,0.22,1
2021/3/19 16:30,0.16,1
2021/3/19 16:45,0.1,1
2021/3/19 17:00,0.04,1
2021/3/19 17:15,0.03,1
2021/3/19 17:30,0.03,1
2021/3/19 17:45,0.02,1
2021/3/19 18:00,0.01,1
2021/3/19 18:15,0.01,1
2021/3/19 18:30,0.01,1
2021/3/20 8:15,0.01,55
2021/3/20 8:30,0.01,1
2021/3/20 8:45,0.02,1
2021/3/20 9:00,0.02,1
2021/3/20 9:15,0.03,1
2021/3/20 9:30,0.03,1
2021/3/20 9:45,0.03,1
2021/3/20 10:00,0.04,1
2021/3/20 10:15,0.11,1
2021/3/20 10:30,0.17,1
2021/3/20 10:45,0.24,1
2021/3/20 11:00,0.3,1
2021/3/20 11:15,0.23,1
2021/3/20 11:30,0.16,1
2021/3/20 11:45,0.09,1
2021/3/20 12:00,0.02,1
2021/3/20 12:15,0.02,1
2021/3/20 12:30,0.01,1
2021/3/20 12:45,0.01,1
2021/3/20 14:15,0.04,6
2021/3/20 14:30,0.08,1
2021/3/20 14:45,0.11,1
2021/3/20 15:00,0.15,1
2021/3/20 15:15,0.16,1
2021/3/20 15:30,0.18,1
2021/3/20 15:45,0.19,1
2021/3/20 16:00,0.2,1
2021/3/20 16:15,0.15,1
2021/3/20 16:30,0.11,1
2021/3/20 16:45,0.06,1
2021/3/20 17:00,0.01,1
2021/3/20 17:15,0.01,1
2021/3/20 17:30,0.01,1
2021/3/20 17:45,0.01,1
2021/3/20 18:00,0.01,1
2021/3/20 18:15,0.01,1
2021/3/20 18:30,0.01,1
2021/3/21 5:15,0.01,43
2021/3/21 5:30,0.02,1
2021/3/21 5:45,0.02,1
2021/3/21 6:00,0.03,1
2021/3/21 6:15,0.03,1
2021/3/21 6:30,0.02,1
2021/3/21 6:45,0.02,1
2021/3/21 7:00,0.01,1
2021/3/21 7:15,0.01,1
2021/3/21 7:30,0.01,1
2021/3/23 6:15,0.03,187
2021/3/23 6:30,0.05,1
2021/3/23 6:45,0.08,1
2021/3/23 7:00,0.1,1
2021/3/23 7:15,0.1,1
2021/3/23 7:30,0.11,1
2021/3/23 7:45,0.11,1
2021/3/23 8:00,0.11,1
2021/3/23 8:15,0.11,1
2021/3/23 8:30,0.11,1
2021/3/23 8:45,0.1,1
2021/3/23 9:00,0.1,1
2021/3/23 9:15,0.08,1
2021/3/23 9:30,0.05,1
2021/3/23 9:45,0.03,1
2021/3/23 10:30,0.01,3
2021/3/23 10:45,0.01,1
2021/3/23 11:00,0.01,1
2021/3/23 11:15,0.01,1
2021/3/23 11:30,0.01,1
2021/3/25 22:30,0.01,236
2021/3/25 22:45,0.01,1
2021/3/25 23:00,0.01,1
2021/3/25 23:15,0.03,1
2021/3/25 23:30,0.04,1
2021/3/25 23:45,0.06,1
2021/3/26 0:00,0.07,1
2021/3/26 0:15,0.21,1
2021/3/26 0:30,0.34,1
2021/3/26 0:45,0.48,1
2021/3/26 1:00,0.61,1
2021/3/26 1:15,0.7,1
2021/3/26 1:30,0.78,1
2021/3/26 1:45,0.86,1
2021/3/26 2:00,0.95,1
2021/3/26 2:15,0.8,1
2021/3/26 2:30,0.65,1
2021/3/26 2:45,0.49,1
2021/3/26 3:00,0.34,1
2021/3/26 3:15,0.26,1
